age,name_length,sex,nationality,major
21.22,21,Male,Mexico,IDM
22.74,25,Female,Mexico,LDE
21.68,18,Male,Mexico,ITC
21.00,23,Male,Mexico,LAE
22.14,31,Male,Mexico,ARQ
21.18,17,Male,Mexico,LEM
22.65,30,Male,South America,IDM
20.94,17,Female,Mexico,LEM
21.56,22,Male,Mexico,IID
20.30,29,Female,Mexico,IIS
21.75,25,Male,Mexico,IM
21.40,25,Male,Mexico,BGB
21.39,24,Female,Mexico,IBT
21.81,28,Male,Mexico,ITD
21.45,27,Male,Mexico,LAF
21.64,24,Male,Mexico,ARQ
21.72,26,Female,Mexico,BGB
20.43,27,Male,Mexico,LAE
21.16,23,Male,South America,IQ
21.55,24,Male,Mexico,LAF
21.14,26,Female,Mexico,INA
20.34,31,Female,Mexico,BGB
21.32,21,Female,Mexico,LAD
19.92,23,Male,Mexico,IM
21.02,21,Female,Mexico,IBT
21.89,25,Female,Mexico,ARQ
21.02,27,Male,Mexico,LEM
21.12,29,Male,South America,IM
21.37,19,Female,Mexico,ARQ
22.42,24,Male,Mexico,IIS
22.21,22,Female,Mexico,BGB
20.94,26,Male,Mexico,LAE
21.18,19,Female,Mexico,LEM
22.48,26,Female,Mexico,IDM
20.08,19,Female,Mexico,IBT
20.08,19,Female,Mexico,LDI
20.08,19,Female,Mexico,BGB
22.79,32,Male,Mexico,BGB
21.51,22,Male,Mexico,IIS
24.06,17,Male,Mexico,IBT
23.15,21,Female,Mexico,LAE
23.06,19,Female,Mexico,BGB
21.52,17,Female,Mexico,LEM
22.88,19,Male,Mexico,IID
21.01,26,Female,South America,IMT
22.11,18,Female,Mexico,IID
22.19,24,Female,Mexico,ITD
22.35,16,Male,Mexico,IDS
20.84,20,Male,Mexico,IM
22.84,21,Male,Mexico,LAD
22.33,20,Male,Mexico,IMT
24.57,23,Male,Mexico,LAD
21.41,23,Female,Mexico,IIS
21.95,19,Male,Mexico,BGB
23.62,19,Female,Mexico,IMT
21.71,20,Female,Mexico,LED
23.56,19,Male,Mexico,LDI
21.39,27,Male,Mexico,LAE
21.46,27,Male,Mexico,ITC
21.09,18,Male,Mexico,IAG
22.99,20,Male,Mexico,ITC
22.61,30,Male,Mexico,LAF
21.79,26,Female,Mexico,LDI
21.20,22,Female,Mexico,BGB
21.88,25,Male,Mexico,IMT
21.68,27,Male,Mexico,ARQ
22.26,28,Male,Mexico,LED
21.18,19,Female,Mexico,ITC
21.21,23,Male,Mexico,IDM
22.52,23,Male,Mexico,IBT
22.21,20,Male,Mexico,IBT
22.47,24,Male,Mexico,IC
21.65,25,Male,Mexico,LIT
21.20,29,Male,Mexico,IC
21.89,20,Male,Mexico,LEC
21.41,27,Female,Mexico,BGB
22.12,18,Female,Mexico,IIS
22.15,20,Female,Mexico,LDI
21.05,22,Female,Mexico,LDI
21.13,22,Male,Mexico,IM
21.23,18,Male,Mexico,IC
21.68,16,Female,Mexico,LEM
22.45,23,Female,Mexico,LAF
22.00,17,Female,Mexico,IQ
21.27,30,Female,Mexico,IQ
21.09,21,Female,Mexico,BGB
21.56,19,Male,Mexico,LEM
22.31,25,Female,Mexico,IQ
21.06,32,Male,Mexico,LEM
20.08,28,Male,Mexico,IC
23.09,26,Female,Mexico,LAD
21.94,28,Male,Mexico,IQ
21.16,26,Male,Mexico,IQ
21.04,23,Male,Mexico,LC
21.40,27,Male,Mexico,IBT
21.69,24,Male,Mexico,IAL
22.02,25,Male,Mexico,BGB
21.37,27,Male,Mexico,LC
22.21,25,Male,Mexico,IQ
21.73,25,Female,Mexico,LAD
22.27,26,Male,Mexico,ARQ
22.02,23,Male,Mexico,LC
21.43,26,Male,Mexico,LAF
20.83,26,Female,Mexico,IBT
20.94,21,Male,Mexico,ITC
22.95,27,Male,Mexico,ARQ
21.65,26,Male,Mexico,LAD
20.85,24,Male,Mexico,ITC
21.12,20,Female,Mexico,LC
21.23,25,Female,Mexico,ARQ
21.33,20,Male,Mexico,IFI
20.92,23,Male,Mexico,IE
21.14,26,Male,Mexico,IM
21.93,24,Female,Mexico,LAE
22.23,23,Female,Mexico,LIN
21.18,23,Male,Mexico,IM
21.27,29,Male,Mexico,ITC
20.95,18,Female,Mexico,IIS
21.84,23,Male,Mexico,IDS
21.05,23,Male,Mexico,INA
21.47,25,Male,Mexico,LAE
21.37,18,Male,Mexico,IIS
21.98,24,Female,Mexico,LEM
21.26,19,Female,Mexico,ARQ
21.24,19,Female,Mexico,LAE
20.88,28,Female,Mexico,BGB
21.74,25,Male,Mexico,LAE
22.52,25,Female,Mexico,LC
22.10,41,Male,Mexico,LAE
22.25,20,Female,Mexico,LDI
21.78,26,Female,Mexico,BGB
21.38,20,Female,Mexico,LAF
22.46,27,Male,Mexico,IBT
20.89,21,Female,Mexico,IMD
21.44,27,Male,Mexico,LAE
21.02,25,Male,Mexico,LAE
21.64,18,Male,Mexico,IID
22.52,16,Female,Mexico,ITC
21.31,21,Female,Mexico,IMT
22.35,18,Female,Mexico,LAE
20.97,30,Male,Mexico,IIS
20.75,23,Female,Mexico,IMT
22.97,25,Female,Mexico,IID
22.88,21,Male,Mexico,BGB
21.42,26,Female,Mexico,LDI
21.20,30,Male,Mexico,IIS
22.14,16,Female,Mexico,LDI
22.80,23,Male,Mexico,ITD
20.88,22,Female,Mexico,LIN
21.14,26,Male,Mexico,LDI
21.82,25,Male,Mexico,IIS
22.49,23,Female,Mexico,LEM
22.01,30,Female,Mexico,LEC
21.51,20,Female,Mexico,LDI
21.43,21,Female,Mexico,IDS
21.45,23,Male,Mexico,ARQ
21.86,19,Male,Mexico,LAF
21.86,25,Female,Mexico,LDE
21.34,24,Male,Mexico,LAE
20.70,24,Male,Mexico,LAE
22.57,26,Female,Mexico,IC
21.37,24,Female,Mexico,LAF
21.35,19,Female,Mexico,BGB
21.91,28,Female,Mexico,LDI
22.80,28,Female,Mexico,IIS
22.50,20,Female,Mexico,IAL
22.04,22,Female,Mexico,ARQ
21.19,21,Male,Mexico,BGB
21.84,22,Female,Mexico,LIT
22.14,27,Female,Mexico,IIS
21.79,18,Male,Mexico,BGB
21.77,29,Male,Mexico,IIS
21.17,35,Male,Mexico,LED
21.64,19,Male,Mexico,IRS
21.27,25,Female,Mexico,LEM
21.63,26,Male,Mexico,LAF
22.26,16,Female,Mexico,IID
22.29,17,Male,Mexico,IMT
22.48,22,Male,Mexico,LAE
21.04,20,Female,Mexico,LDI
21.88,24,Male,Mexico,LEC
21.56,20,Female,Mexico,ARQ
21.02,17,Female,Mexico,LC
21.99,28,Male,Mexico,IC
22.52,28,Female,Mexico,LC
21.94,28,Male,Mexico,LEC
20.75,21,Female,Mexico,LDI
21.92,31,Female,Mexico,ARQ
20.09,25,Male,Mexico,LAF
20.73,27,Male,Mexico,LED
20.32,20,Female,Mexico,IQ
20.84,25,Male,Mexico,LAF
26.28,22,Male,Mexico,IIS
22.35,18,Female,Mexico,LDE
21.71,28,Male,Mexico,BGB
22.89,19,Male,Mexico,IC
23.59,31,Male,Mexico,LEC
20.93,20,Female,Mexico,LEM
22.15,29,Female,Mexico,LEM
21.58,22,Female,Mexico,LIT
20.79,27,Male,Mexico,LAF
20.74,31,Female,Mexico,IMT
21.35,23,Male,Mexico,IMD
21.88,18,Male,Mexico,IMD
20.76,20,Female,Mexico,LAD
21.67,17,Female,Mexico,LEM
21.70,24,Male,Mexico,IMT
20.70,24,Male,Mexico,LAF
21.33,15,Male,Mexico,LAE
22.96,24,Female,Mexico,LAE
24.53,21,Male,Mexico,IMT
21.88,27,Female,Mexico,LRI
21.88,28,Female,Mexico,ITC
21.55,25,Male,Mexico,IC
21.81,17,Male,Mexico,IRS
19.99,21,Male,Mexico,ITC
21.60,25,Female,Mexico,LAE
22.48,28,Male,Mexico,IM
21.38,32,Female,Mexico,LC
20.92,27,Male,Mexico,IMT
22.79,23,Female,Mexico,LEM
21.88,21,Male,Mexico,IIS
22.09,20,Female,Mexico,BGB
20.85,23,Female,Mexico,IAL
21.35,20,Female,Mexico,LAD
22.64,28,Male,Mexico,IIS
21.32,28,Female,Mexico,LEM
22.29,27,Female,Mexico,LDI
21.08,19,Female,Mexico,BGB
22.39,25,Female,Mexico,LAE
21.78,22,Male,Mexico,IBT
21.59,20,Male,Mexico,INA
21.73,19,Female,Mexico,LRI
21.87,15,Female,Mexico,IBT
21.04,24,Female,Mexico,LEM
21.80,24,Female,Mexico,LEM
20.91,18,Male,Mexico,IC
22.37,21,Male,Mexico,LAE
21.29,21,Female,Mexico,IBT
21.51,16,Female,Mexico,IMT
22.08,20,Female,Mexico,IBT
20.79,21,Female,Mexico,LAF
21.11,28,Male,Mexico,IM
21.56,28,Female,Mexico,ARQ
21.28,22,Female,Mexico,LAF
22.05,21,Male,Mexico,IMT
21.14,26,Female,Mexico,LAD
21.34,14,Male,Mexico,IMT
21.47,22,Female,Mexico,IBT
21.45,17,Female,Mexico,LAF
21.67,24,Female,Mexico,IBT
21.30,30,Female,Mexico,BGB
22.54,23,Female,Mexico,LIT
21.66,26,Female,Mexico,IBT
21.57,31,Male,Mexico,LIT
21.33,17,Female,Mexico,LAF
22.50,20,Male,Mexico,IM
22.10,25,Female,Mexico,LEC
21.13,24,Male,Mexico,IBT
21.07,25,Male,Mexico,IBT
21.75,19,Female,Mexico,LRI
21.42,22,Male,Mexico,LEC
21.92,23,Male,Mexico,IM
22.01,23,Male,Mexico,ITC
21.46,19,Female,Mexico,IBT
20.89,32,Female,Mexico,IBT
21.50,29,Male,Mexico,LEC
21.14,26,Female,Mexico,LLE
21.59,25,Male,Mexico,LAE
22.80,25,Female,Mexico,ARQ
22.41,21,Female,Mexico,LDI
22.17,17,Female,Mexico,LEC
22.66,23,Male,Mexico,ARQ
21.90,21,Male,Mexico,IM
21.39,37,Female,Mexico,LIN
21.37,23,Female,Mexico,LAF
21.18,25,Male,Mexico,LDI
21.06,26,Female,Mexico,LAF
21.85,24,Female,Mexico,IMT
21.47,10,Female,Mexico,BGB
21.36,25,Female,Mexico,LEC
21.96,25,Male,Mexico,IIS
22.57,21,Male,Mexico,IMT
21.65,22,Female,Mexico,IQ
21.36,22,Male,Mexico,IIS
21.52,20,Male,Mexico,IM
22.04,28,Male,Mexico,IIS
21.60,29,Female,Mexico,LAF
20.91,21,Male,Mexico,IMT
25.38,25,Male,Mexico,ITC
23.35,26,Male,Mexico,LAF
21.73,27,Female,Mexico,IIS
22.16,25,Female,Mexico,LEM
21.37,21,Female,Mexico,IIS
22.24,28,Female,Mexico,LAE
22.90,20,Female,Mexico,ARQ
22.75,19,Female,Mexico,LEM
21.77,20,Female,Mexico,LDI
20.78,21,Male,Europe,ITC
20.99,22,Male,Mexico,IIS
22.15,30,Male,Mexico,IBT
21.35,25,Female,Mexico,LAF
21.31,27,Female,Mexico,LIN
23.06,23,Female,Mexico,ARQ
22.05,11,Male,North America,ITD
23.07,18,Female,Mexico,LAE
22.80,29,Male,Mexico,ITC
22.30,26,Female,Mexico,LEM
22.29,28,Male,Mexico,IMT
22.94,29,Male,Mexico,IM
22.60,22,Male,Mexico,ARQ
21.97,19,Male,Mexico,IIS
21.12,19,Male,Mexico,LAF
21.56,28,Female,Mexico,ARQ
22.29,29,Female,Mexico,LRI
21.60,20,Male,Mexico,ARQ
21.73,25,Female,Mexico,LAF
21.33,28,Female,Mexico,IMD
21.88,22,Female,Mexico,IDM
22.47,14,Female,Mexico,LAD
21.39,20,Female,Mexico,IMT
22.38,37,Male,Mexico,IIS
22.16,18,Female,Mexico,LAE
22.07,24,Female,Mexico,LDI
22.17,18,Female,Mexico,BGB
21.23,28,Female,Mexico,IQ
21.95,29,Male,Mexico,IC
21.53,22,Female,Mexico,LDE
20.95,21,Male,Mexico,IIS
20.91,23,Female,Mexico,BGB
22.48,21,Female,Mexico,LEM
22.70,17,Male,Mexico,ARQ
22.19,25,Male,Mexico,LAF
21.33,23,Male,South America,LIT
23.04,24,Male,North America,IC
21.06,26,Male,Mexico,IM
22.29,29,Male,Mexico,LDE
22.29,23,Female,Mexico,IBT
21.67,19,Female,Mexico,IMT
21.08,27,Male,Mexico,IC
21.37,28,Male,Mexico,IMT
23.93,25,Male,Mexico,ITC
22.31,23,Female,Mexico,LEM
21.78,20,Female,Mexico,ARQ
21.40,21,Female,Mexico,BGB
22.29,32,Female,Mexico,LAE
21.83,23,Male,Mexico,IMT
21.15,22,Male,Mexico,ARQ
22.82,20,Female,Mexico,BGB
21.36,24,Female,Mexico,LAE
21.58,19,Male,Mexico,ITD
21.64,21,Male,Mexico,LAF
21.34,22,Male,Mexico,IC
23.49,19,Female,Mexico,LAE
23.82,29,Female,Mexico,IIS
22.51,18,Male,Mexico,IC
22.83,26,Male,Mexico,IIS
22.51,22,Female,Mexico,IQ
22.26,25,Female,Mexico,BGB
22.32,25,Male,Mexico,IMT
22.47,27,Female,Mexico,BGB
22.71,30,Male,Mexico,IC
23.03,22,Male,Mexico,LAF
22.04,17,Male,Mexico,LEM
21.67,27,Male,Mexico,LDI
20.98,27,Male,Mexico,ITC
20.99,20,Male,Mexico,IMD
21.49,18,Male,Mexico,IM
21.82,17,Female,Mexico,ITC
21.11,25,Male,Mexico,BGB
21.59,19,Female,Mexico,LDE
22.02,24,Male,Mexico,ARQ
21.67,22,Female,Mexico,LAF
21.45,30,Female,Mexico,LRI
21.31,23,Male,Mexico,IE
22.10,24,Male,Mexico,IMD
21.65,21,Female,Mexico,IMT
21.06,30,Female,Mexico,ITC
22.25,27,Female,Mexico,LDI
21.04,21,Female,Mexico,LDI
22.90,33,Female,Mexico,IMD
21.56,22,Male,Mexico,IC
21.79,26,Female,Mexico,LEM
21.35,24,Female,Mexico,LIT
21.06,21,Male,Mexico,ITC
21.90,29,Female,Mexico,LEM
21.28,27,Male,Mexico,LAF
21.04,27,Female,Mexico,LAE
21.13,26,Female,Mexico,LEM
21.97,19,Male,Mexico,IIS
20.83,28,Female,Mexico,LEM
21.24,29,Male,Mexico,IMD
21.34,33,Female,Mexico,LDE
23.71,26,Male,Mexico,IM
22.21,24,Male,Mexico,ARQ
21.07,20,Male,Mexico,ITC
21.30,26,Male,Mexico,IIS
21.08,25,Female,Mexico,LAD
20.71,19,Female,Mexico,IQ
20.79,28,Female,Mexico,IIS
22.58,22,Female,Mexico,LAF
20.99,36,Male,Mexico,LDE
21.20,27,Female,Mexico,ARQ
21.34,20,Male,Mexico,IC
21.12,22,Male,Mexico,BGB
21.82,31,Female,Mexico,LAE
22.28,26,Female,Mexico,LDI
21.64,21,Female,Mexico,LDI
20.90,23,Female,Mexico,LDI
20.99,30,Male,Mexico,BGB
20.87,29,Female,Mexico,LAF
21.82,26,Male,Mexico,LDE
22.36,19,Male,Mexico,IMD
21.51,17,Male,Mexico,IMD
21.44,30,Female,Mexico,BGB
22.64,29,Male,Mexico,IM
21.12,22,Male,Mexico,LIT
21.60,29,Male,Mexico,BGB
21.37,29,Female,Mexico,ARQ
20.73,31,Female,Mexico,IC
22.81,23,Male,Mexico,LAD
22.46,34,Male,Mexico,LAD
21.42,24,Female,Mexico,LAF
21.36,21,Male,North America,ARQ
24.38,25,Male,Mexico,LAF
23.19,19,Male,Mexico,IFI
23.50,27,Male,Mexico,IMT
22.83,31,Female,Mexico,LDI
22.15,25,Male,Mexico,LAE
22.23,27,Female,Mexico,LC
23.38,22,Female,Mexico,LC
22.55,23,Male,Mexico,LAF
22.40,19,Male,Mexico,IE
21.59,35,Female,Mexico,IMD
21.02,18,Female,Mexico,IRS
20.91,32,Male,Mexico,IDM
22.06,20,Female,Mexico,BGB
22.10,26,Female,Mexico,BGB
21.46,26,Female,Mexico,ITC
21.22,25,Male,Mexico,IBT
21.05,19,Male,Mexico,ARQ
21.58,27,Female,Mexico,IRS
21.20,25,Female,Mexico,IBT
21.82,24,Female,Mexico,LEM
22.13,28,Male,Mexico,ITC
22.56,27,Male,Mexico,IM
23.05,23,Male,Mexico,BGB
21.57,22,Male,Mexico,IIS
21.19,27,Female,Mexico,BGB
21.88,27,Male,Mexico,IMT
21.88,28,Female,Mexico,LAD
21.26,26,Female,Mexico,LIT
21.43,26,Female,Mexico,LAD
22.15,25,Male,Mexico,IMT
21.20,30,Female,Mexico,IRS
22.29,26,Male,Mexico,LDE
21.56,27,Female,Mexico,BGB
21.17,14,Male,Mexico,ITC
20.82,21,Male,Mexico,LEM
20.74,26,Male,Mexico,IDM
21.93,25,Male,Mexico,IM
21.63,25,Female,Mexico,IMD
22.47,25,Female,Mexico,BGB
22.40,20,Male,Mexico,LAE
20.87,29,Male,Mexico,IRS
21.66,20,Male,Mexico,IRS
21.45,20,Female,Mexico,IMD
23.29,24,Male,Mexico,IIS
23.60,16,Male,Mexico,IDS
22.46,19,Female,Mexico,IDS
20.76,30,Male,Mexico,IMT
22.68,23,Male,Mexico,LDI
21.68,30,Female,Mexico,LAE
22.01,26,Female,Mexico,LAD
19.98,24,Male,Mexico,IDS
20.94,29,Female,Mexico,IRS
21.92,15,Male,Mexico,IIS
21.55,21,Male,Mexico,IBT
22.66,18,Male,Mexico,ITC
23.32,22,Female,Mexico,IBT
22.48,31,Male,Mexico,LEM
22.51,23,Female,Mexico,LAD
22.49,23,Female,Mexico,ARQ
22.08,30,Male,Mexico,BGB
23.20,25,Male,Mexico,LAE
22.24,31,Male,Mexico,LAF
22.63,18,Female,Mexico,LEI
23.46,19,Female,Mexico,IBT
23.24,28,Female,Mexico,IAL
22.40,18,Female,Mexico,IRS
22.36,32,Male,Mexico,ARQ
23.56,21,Male,Mexico,IM
22.20,19,Male,Mexico,IMT
23.43,23,Female,Mexico,LC
23.54,22,Male,Mexico,LDI
23.13,24,Male,Mexico,LAE
23.56,21,Male,Mexico,ITC
21.71,25,Male,Mexico,ITC
22.57,21,Male,Mexico,IM
21.45,21,Female,Mexico,IBT
23.15,18,Female,Mexico,IRS
22.66,26,Male,Mexico,IFI
21.53,23,Male,Mexico,IM
21.29,21,Female,Mexico,IIS
21.68,30,Male,Mexico,LAF
21.97,23,Male,Mexico,IFI
22.46,16,Male,Mexico,BGB
21.79,26,Female,Mexico,LEM
21.76,16,Female,Mexico,IBT
20.81,22,Male,Mexico,IDS
21.26,30,Female,Mexico,ITC
24.09,26,Male,Mexico,IBT
21.09,24,Male,Mexico,IMT
22.42,17,Male,North America,IIS
23.03,20,Male,Mexico,IIS
20.96,21,Female,Mexico,ARQ
22.01,20,Female,North America,IC
21.71,26,Male,Mexico,LAF
21.00,24,Male,North America,IMT
21.01,28,Female,Mexico,LC
21.96,13,Male,Mexico,IM
22.08,19,Male,Mexico,IIS
21.97,19,Female,Mexico,LDI
21.08,27,Male,Mexico,IMT
21.28,28,Female,Mexico,LAF
22.82,25,Female,Mexico,IC
21.64,29,Female,Mexico,ITC
21.69,18,Male,Mexico,BGB
20.71,21,Female,Mexico,LEM
20.98,25,Male,Mexico,IC
21.59,21,Female,Mexico,LEM
21.94,28,Male,North America,ITC
22.13,26,Male,Mexico,IC
21.89,23,Male,Mexico,ITC
20.73,26,Female,Mexico,LAF
21.35,30,Male,Mexico,IC
22.11,23,Male,Mexico,IAG
22.10,26,Female,Mexico,ARQ
22.62,22,Female,Mexico,IIS
23.55,21,Male,Mexico,LEC
23.36,22,Male,Mexico,IDS
21.87,20,Male,Mexico,IRS
22.43,21,Male,Mexico,ITD
22.37,24,Male,Mexico,IIS
22.21,31,Male,Mexico,IMT
21.56,21,Female,Mexico,LDI
21.94,15,Male,Mexico,ARQ
22.05,15,Female,Mexico,IQ
22.52,30,Female,Mexico,LAF
22.57,17,Female,Mexico,LDI
22.29,18,Male,Mexico,INA
21.79,16,Female,Mexico,LAF
21.99,25,Male,Mexico,LC
21.58,22,Male,Mexico,IQ
21.83,20,Male,Mexico,LAF
22.21,18,Female,Mexico,LAF
22.11,20,Female,Mexico,LDI
22.32,27,Female,Mexico,IQ
22.67,23,Male,Mexico,ITD
21.85,19,Male,Mexico,IM
22.52,23,Female,Mexico,IBT
22.57,25,Male,Mexico,IC
22.25,27,Male,North America,ITC
22.00,30,Male,Mexico,IRS
22.48,20,Male,Mexico,IFI
21.95,22,Female,Mexico,LRI
22.00,25,Female,Mexico,IIS
22.41,22,Female,South America,ARQ
22.56,20,Male,Mexico,LAF
22.10,16,Male,Mexico,IM
21.78,25,Female,Mexico,ITD
22.44,25,Female,Mexico,LC
22.45,17,Female,Mexico,LED
21.08,17,Female,Mexico,ARQ
22.52,21,Male,Mexico,IIS
22.04,18,Male,Mexico,IQ
22.08,22,Male,Mexico,IIS
21.37,29,Female,Mexico,LC
22.58,19,Male,Mexico,ITC
22.40,20,Female,Mexico,LC
21.11,27,Male,Mexico,LAF
20.95,20,Female,Mexico,IMD
21.05,19,Male,Mexico,IFI
28.96,17,Male,Mexico,LC
22.37,26,Female,Mexico,IIS
21.05,18,Female,Mexico,IBT
21.83,20,Female,Mexico,LAD
21.57,31,Male,Mexico,LC
21.12,18,Male,Mexico,IM
22.62,16,Male,Mexico,IDM
21.25,18,Male,Mexico,IC
22.86,13,Female,Mexico,LDI
22.67,15,Female,Mexico,LAD
22.10,16,Male,Mexico,IMT
22.98,26,Male,Mexico,LTM
24.18,28,Male,Mexico,IC
22.78,21,Male,Mexico,LTM
22.27,31,Female,Mexico,BGB
20.97,18,Male,Mexico,IDM
21.68,25,Female,Mexico,LRI
21.03,20,Female,Mexico,LC
21.27,28,Female,Mexico,IIS
20.98,21,Female,Mexico,IDS
22.50,28,Male,Mexico,IBT
21.98,18,Male,Mexico,ITC
21.35,26,Male,Mexico,LAE
21.07,24,Female,Mexico,LDE
20.90,41,Female,Mexico,LDE
20.87,20,Male,Mexico,ARQ
22.49,16,Male,Mexico,IC
21.83,22,Male,Mexico,LC
23.00,17,Male,Mexico,LDE
22.32,24,Female,Mexico,ITC
22.69,17,Male,Mexico,LAF
22.81,21,Female,North America,LDE
20.88,18,Male,Mexico,IIS
20.87,20,Male,Mexico,IQ
21.64,21,Female,Mexico,LEM
21.31,19,Male,Mexico,LAF
21.75,20,Male,Mexico,IBT
21.51,26,Male,Mexico,LAE
21.38,31,Female,Mexico,IIS
21.12,23,Female,Mexico,LAF
21.82,28,Female,Mexico,LEM
21.31,21,Male,Mexico,IIS
21.42,31,Female,Mexico,IBT
24.68,27,Male,Mexico,IDS
22.14,22,Male,Mexico,IM
22.48,29,Female,Mexico,ARQ
21.20,17,Female,Mexico,LIT
21.82,17,Male,Mexico,IDS
20.85,21,Male,Mexico,IAG
20.83,27,Female,Mexico,IIS
21.98,21,Male,Mexico,IC
21.67,23,Male,Mexico,IMT
22.69,20,Male,Mexico,IID
22.69,23,Male,Mexico,LAF
22.59,27,Female,Mexico,LAF
20.91,25,Female,Mexico,ARQ
20.96,17,Male,Mexico,IFI
20.93,27,Male,Mexico,ITD
21.13,25,Male,Mexico,ITC
21.51,28,Female,Mexico,LIN
21.82,31,Male,Mexico,LIN
21.62,26,Male,Mexico,IDM
22.30,19,Male,Mexico,LDI
21.22,20,Female,Mexico,IRS
22.22,16,Male,Mexico,ARQ
21.73,21,Female,Mexico,IID
21.08,22,Male,Mexico,LAF
21.68,22,Female,Mexico,LC
21.03,26,Male,Mexico,IIS
21.21,27,Male,Mexico,IRS
21.54,27,Female,Mexico,LEM
21.53,27,Female,Mexico,LIN
21.09,22,Male,Mexico,IQ
21.08,30,Female,Mexico,ARQ
21.36,28,Female,Mexico,ARQ
21.91,26,Male,Mexico,IIS
20.87,23,Female,Mexico,LAD
21.35,24,Female,Mexico,LEM
21.66,23,Female,Mexico,LEM
22.55,26,Female,Mexico,IID
22.52,21,Male,Mexico,IMT
21.28,25,Female,Mexico,IQ
20.75,21,Female,Mexico,ARQ
21.11,26,Female,Mexico,LAD
22.52,17,Female,Mexico,ARQ
20.87,32,Male,Mexico,LAE
21.58,22,Female,Mexico,IIS
21.16,27,Female,Mexico,IMT
21.96,17,Female,Mexico,LAE
21.26,16,Male,Mexico,IIS
22.00,18,Female,Mexico,BGB
20.76,23,Male,Mexico,IC
21.59,17,Male,Mexico,LAD
22.06,21,Male,Mexico,IMT
22.56,18,Male,Mexico,ITD
22.43,15,Male,Mexico,LAE
22.41,24,Male,Mexico,BGB
22.62,15,Male,Mexico,LIT
23.00,18,Male,Mexico,IID
22.40,30,Female,Mexico,LAD
22.66,9,Male,Asia,BGB
22.95,18,Female,South America,LC
22.60,28,Female,Mexico,IDM
21.97,20,Female,Mexico,LDE
21.88,21,Female,Mexico,LC
21.79,28,Male,North America,IID
22.43,19,Female,Mexico,ITC
21.91,20,Female,Mexico,IBT
22.22,16,Male,Mexico,IMT
21.33,23,Male,Mexico,ITC
21.73,16,Male,Mexico,ITC
21.83,27,Male,Mexico,IM
22.47,18,Male,Mexico,LAF
21.64,18,Male,Mexico,LDE
22.25,19,Female,Mexico,IIS
21.50,21,Female,Mexico,LAF
21.69,41,Male,Mexico,ITC
21.05,20,Male,Mexico,IMT
23.03,18,Male,Mexico,IDS
21.67,26,Male,Mexico,IID
22.06,28,Male,Mexico,IID
21.83,19,Male,Mexico,IM
21.30,19,Male,Mexico,BGB
22.25,14,Male,Mexico,LAD
20.98,23,Female,Mexico,BGB
22.59,18,Male,Mexico,IIS
21.57,22,Male,Mexico,ITC
21.44,28,Female,Mexico,IBT
21.80,28,Male,Mexico,IIS
21.63,18,Female,Mexico,BGB
20.95,38,Male,Mexico,ITC
21.31,28,Female,Mexico,LIT
21.56,25,Male,Mexico,LED
21.94,27,Male,Mexico,IIS
21.73,25,Female,Mexico,LDO
21.26,26,Female,Mexico,LEM
22.23,29,Male,Mexico,IIS
22.63,25,Female,Mexico,LAE
21.59,22,Female,Mexico,LAE
22.71,15,Male,Mexico,LAE
21.83,22,Male,Mexico,IDM
21.53,21,Male,Mexico,LAF
21.01,26,Male,Mexico,LAF
21.55,31,Female,Mexico,IM
21.69,29,Female,Mexico,LAF
24.19,16,Female,Mexico,LDI
21.29,20,Male,Mexico,ARQ
21.51,22,Male,Mexico,LAF
22.21,25,Male,Mexico,IC
21.62,27,Male,Mexico,IQ
22.14,22,Female,Mexico,LAD
21.32,16,Male,Mexico,IMD
22.78,21,Male,Mexico,IC
22.16,29,Male,Mexico,LAE
23.45,19,Male,Mexico,ARQ
22.58,28,Female,Mexico,ARQ
24.28,27,Male,Mexico,IMD
22.46,22,Female,Mexico,LAE
22.84,23,Male,Mexico,IMD
22.08,21,Female,Mexico,IQ
22.51,28,Male,Mexico,BGB
22.08,26,Male,Mexico,LAE
22.95,22,Male,Mexico,IIS
23.45,29,Male,South America,IC
21.07,22,Male,Mexico,IDM
21.10,27,Female,Mexico,BGB
22.54,23,Female,Mexico,LAF
22.35,29,Female,South America,BGB
21.32,25,Female,Mexico,BGB
21.35,31,Female,Mexico,IBT
20.86,23,Female,Mexico,LAE
21.50,20,Female,Mexico,LAF
20.89,26,Male,Mexico,IMD
20.21,26,Female,Mexico,BGB
21.25,28,Female,Mexico,ITC
21.40,13,Male,Mexico,IIS
22.23,26,Male,Mexico,IRS
21.10,24,Male,Mexico,LAE
21.31,27,Female,Mexico,IFI
20.72,22,Male,Mexico,ITC
21.43,21,Male,Mexico,IDM
21.85,27,Female,Mexico,LAE
22.48,32,Male,South America,LAF
21.21,23,Male,Mexico,IQ
21.23,27,Female,Mexico,IQ
21.66,21,Female,Mexico,LDO
21.99,23,Female,Mexico,BGB
21.80,31,Male,Mexico,IQ
21.10,27,Female,Mexico,IMD
21.76,26,Male,South America,ARQ
21.52,20,Male,Mexico,IM
20.15,21,Female,Mexico,BGB
21.88,22,Female,Mexico,LEM
21.30,21,Female,Mexico,BGB
21.11,27,Male,South America,LAF
22.08,22,Male,Mexico,IMD
21.54,17,Male,South America,LEC
20.71,22,Female,Mexico,BGB
22.03,24,Male,Mexico,IM
21.70,15,Female,Mexico,IDS
